epoch,dataset,train_num,train_acc,train_loss,train_recall,train_precision,train_tp,train_tn,train_fp,train_fn,test_num,test_acc,test_loss,test_recall,test_precision,test_tp,test_tn,test_fp,test_fn,RECALL,PRECISION,F1,SCORE
1,8,121318,0.7882,0.4665,83.1352,76.5305,50429,45194,15465,10230,7622,0.761,0.4658,80.9524,30.152,714,5086,1654,168,0.80952381,0.30152027,0.439384615,40.8567
19,1,121318,0.8844,0.2837,95.3791,83.751,57856,49434,11225,2803,7622,0.7792,0.5184,80.839,32.0162,713,5226,1514,169,0.808390023,0.320161652,0.458668382,40.8091
3,6,121318,0.795,0.4534,83.3232,77.4048,50543,45905,14754,10116,7622,0.7732,0.434,80.839,31.3682,713,5180,1560,169,0.808390023,0.313682358,0.451980983,40.8061
15,8,121318,0.849,0.3476,91.744,80.7016,55651,47351,13308,5008,7622,0.7666,0.4873,80.839,30.6931,713,5130,1610,169,0.808390023,0.306930693,0.444929797,40.8028
14,8,121318,0.8422,0.3614,90.8571,80.2099,55113,47061,13598,5546,7622,0.7637,0.4754,80.839,30.4051,713,5108,1632,169,0.808390023,0.304051173,0.441896498,40.80135
0,7,121318,0.7369,0.5491,80.3409,70.9075,48734,40664,19995,11925,7622,0.7636,0.4442,80.839,30.3922,713,5107,1633,169,0.808390023,0.303921569,0.441759603,40.8013
3,7,121318,0.7938,0.4547,83.6282,77.0731,50728,45569,15090,9931,7622,0.762,0.4726,80.839,30.2375,713,5095,1645,169,0.808390023,0.302374894,0.440123457,40.8005
14,3,121318,0.8447,0.355,91.7275,80.097,55641,46833,13826,5018,7622,0.79,0.4234,80.7256,33.2245,712,5309,1431,170,0.807256236,0.332244517,0.470743802,40.7578
10,8,121318,0.8179,0.4065,86.5807,79.0175,52519,46713,13946,8140,7622,0.7742,0.4658,80.7256,31.4627,712,5189,1551,170,0.807256236,0.314626602,0.452782194,40.7499
17,6,121318,0.8622,0.3235,94.0141,81.3361,57028,47573,13086,3631,7622,0.7678,0.509,80.7256,30.7958,712,5140,1600,170,0.807256236,0.307958478,0.445835942,40.7467
7,0,121318,0.8077,0.4288,84.7261,78.5121,51394,46593,14066,9265,7622,0.8064,0.399,80.4989,35.2532,710,5436,1304,172,0.804988662,0.352532274,0.490331492,40.65265
14,9,121318,0.8441,0.3555,92.0391,79.8518,55830,46572,14087,4829,7617,0.7747,0.4768,80.5239,31.3943,707,5194,1545,171,0.80523918,0.313943162,0.451757188,40.6493
13,9,121318,0.8373,0.3685,91.0615,79.4206,55237,46346,14313,5422,7617,0.7717,0.4585,80.5239,31.0769,707,5171,1568,171,0.80523918,0.310769231,0.448461782,40.6478
3,0,121318,0.7918,0.4541,83.338,76.9331,50552,45502,15157,10107,7622,0.7864,0.4383,80.4989,32.7793,710,5284,1456,172,0.804988662,0.327793167,0.465879265,40.64265
12,8,121318,0.8268,0.3888,88.1073,79.4839,53445,46864,13795,7214,7622,0.7659,0.4774,80.4989,30.5771,710,5128,1612,172,0.804988662,0.305770887,0.443196005,40.6324
7,7,121318,0.8104,0.4239,85.2817,78.6185,51731,46590,14069,8928,7622,0.7654,0.4586,80.4989,30.5245,710,5124,1616,172,0.804988662,0.305245056,0.442643392,40.63215
18,1,121318,0.8767,0.2982,94.9834,82.8566,57616,48738,11921,3043,7622,0.786,0.5106,80.3855,32.718,709,5282,1458,173,0.803854875,0.327180434,0.465070515,40.58575
14,5,121318,0.8394,0.3652,90.6675,79.9169,54998,46838,13821,5661,7622,0.7897,0.4311,80.2721,33.1306,708,5311,1429,174,0.802721088,0.331305569,0.46902948,40.5309
16,7,121318,0.86,0.3284,93.5014,81.3019,56717,47615,13044,3942,7622,0.7575,0.5228,80.2721,29.7229,708,5066,1674,174,0.802721088,0.297229219,0.433823529,40.5148
16,8,121318,0.8567,0.3343,92.7925,81.2246,56287,47648,13011,4372,7622,0.7691,0.4846,80.1587,30.8464,707,5155,1585,175,0.801587302,0.308464223,0.445494644,40.4639
20,6,121318,0.8832,0.2861,95.4582,83.5302,57904,49242,11417,2755,7622,0.778,0.5218,80.0454,31.7732,706,5224,1516,176,0.800453515,0.317731773,0.454896907,40.4117
2,8,121318,0.7909,0.4573,83.1039,76.9336,50410,45545,15114,10249,7622,0.768,0.4761,80.0454,30.7224,706,5148,1592,176,0.800453515,0.307223673,0.444025157,40.4067
9,9,121318,0.8127,0.4148,86.2972,78.4119,52347,46247,14412,8312,7617,0.7902,0.4245,79.9544,33.0508,702,5317,1422,176,0.799544419,0.330508475,0.467688208,40.3723
4,0,121318,0.796,0.448,83.6529,77.3852,50743,45830,14829,9916,7622,0.7953,0.4097,79.932,33.7644,705,5357,1383,177,0.799319728,0.337643678,0.474747475,40.36365
13,8,121318,0.8328,0.3755,89.3437,79.6868,54195,46844,13815,6464,7622,0.7747,0.4579,79.8186,31.3865,704,5201,1539,178,0.798185941,0.313865359,0.45056,40.29665
1,9,121318,0.787,0.4697,83.038,76.4085,50370,45107,15552,10289,7617,0.7704,0.4217,79.7267,30.8234,700,5168,1571,178,0.797266515,0.308234258,0.444585583,40.24855
16,9,121318,0.8611,0.3257,93.9481,81.2154,56988,47478,13181,3671,7617,0.7655,0.4886,79.7267,30.3293,700,5131,1608,178,0.797266515,0.303292894,0.439422473,40.2461
13,4,121318,0.8344,0.3735,90.0608,79.5324,54630,46600,14059,6029,7622,0.7817,0.4316,79.7052,32.1298,703,5255,1485,179,0.797052154,0.321297989,0.457980456,40.24345
8,8,121318,0.8125,0.4177,85.3806,78.8643,51791,46779,13880,8868,7622,0.7793,0.4373,79.7052,31.8676,703,5237,1503,179,0.797052154,0.318676337,0.455310881,40.24225
5,6,121318,0.8037,0.4389,84.0123,78.3052,50961,46540,14119,9698,7622,0.7861,0.4538,79.5918,32.6208,702,5290,1450,180,0.795918367,0.326208178,0.462755438,40.18895
17,5,121318,0.8624,0.3231,93.4931,81.6458,56712,47910,12749,3947,7622,0.7814,0.4685,79.5918,32.0841,702,5254,1486,180,0.795918367,0.320840951,0.45732899,40.1866
17,7,121318,0.8666,0.3152,94.1592,81.8727,57116,48013,12646,3543,7622,0.7594,0.5241,79.5918,29.7963,702,5086,1654,180,0.795918367,0.297962649,0.433600988,40.1756
16,3,121318,0.8597,0.3281,93.3975,81.32,56654,47645,13014,4005,7622,0.7919,0.4203,79.4785,33.2858,701,5335,1405,181,0.79478458,0.3328585,0.469210174,40.1352
19,0,121318,0.8772,0.2954,94.9505,82.9531,57596,48823,11836,3063,7622,0.7882,0.4947,79.4785,32.8491,701,5307,1433,181,0.79478458,0.328491097,0.464854111,40.13335
14,7,121318,0.8437,0.3555,91.5643,80.0421,55542,46810,13849,5117,7622,0.7675,0.4709,79.4785,30.5846,701,5149,1591,181,0.79478458,0.305846422,0.441713926,40.123
8,4,121318,0.8106,0.4228,85.1234,78.7203,51635,46701,13958,9024,7622,0.8022,0.4095,79.3651,34.5508,700,5414,1326,182,0.793650794,0.345508391,0.481430536,40.08365
18,4,121318,0.8761,0.2991,94.7922,82.8865,57500,48787,11872,3159,7622,0.7903,0.4821,79.3651,33.0813,700,5324,1416,182,0.793650794,0.330812854,0.466977985,40.0777
16,4,121318,0.8605,0.3269,93.508,81.3729,56721,47675,12984,3938,7622,0.7893,0.4451,78.9116,32.8922,696,5320,1420,186,0.789115646,0.328922495,0.46430954,39.85045
12,4,121318,0.8293,0.3855,88.9299,79.3971,53944,46661,13998,6715,7622,0.7796,0.4371,78.9116,31.7808,696,5246,1494,186,0.789115646,0.317808219,0.453125,39.8456
17,3,121318,0.8684,0.3129,94.1526,82.1401,57112,48241,12418,3547,7622,0.7762,0.4372,78.9116,31.4079,696,5220,1520,186,0.789115646,0.314079422,0.449322143,39.8439
20,5,121318,0.8835,0.2853,95.0823,83.7924,57676,49503,11156,2983,7622,0.7763,0.5343,78.5714,31.3717,693,5224,1516,189,0.785714286,0.313716614,0.448398577,39.67385
21,0,121318,0.8888,0.2741,95.656,84.2417,58024,49805,10854,2635,7622,0.7884,0.5135,78.458,32.7187,692,5317,1423,190,0.784580499,0.327186761,0.461795128,39.6232
18,5,121318,0.8696,0.31,94.1229,82.3309,57094,48406,12253,3565,7622,0.7892,0.4716,78.3447,32.7954,691,5324,1416,191,0.783446712,0.327954438,0.462361994,39.56695
18,8,121318,0.8719,0.3073,94.3916,82.5148,57257,48526,12133,3402,7622,0.7796,0.5045,78.3447,31.6972,691,5251,1489,191,0.783446712,0.316972477,0.451338994,39.56215
19,6,121318,0.8762,0.2984,95.0082,82.7806,57631,48671,11988,3028,7622,0.7726,0.5238,78.1179,30.9107,689,5200,1540,193,0.781179138,0.309107223,0.442944391,39.44525
19,2,121318,0.8805,0.2883,94.9999,83.4096,57626,49197,11462,3033,7622,0.796,0.4686,77.8912,33.5613,687,5380,1360,195,0.778911565,0.335613092,0.469102083,39.3436
18,6,121318,0.8686,0.3126,94.4229,82.0138,57276,48098,12561,3383,7622,0.786,0.4525,77.8912,32.3599,687,5304,1436,195,0.778911565,0.323598681,0.457237937,39.3386
17,4,121318,0.8686,0.311,94.1822,82.1577,57130,48252,12407,3529,7622,0.799,0.456,77.6644,33.9109,685,5405,1335,197,0.776643991,0.339108911,0.472088215,39.2317
18,3,121318,0.8739,0.303,94.6752,82.64,57429,48595,12064,3230,7622,0.7978,0.4406,77.6644,33.7605,685,5396,1344,197,0.776643991,0.337604731,0.47062865,39.2311
19,8,121318,0.8802,0.2927,95.0016,83.3579,57627,49154,11505,3032,7622,0.7844,0.4778,77.4376,32.111,683,5296,1444,199,0.774376417,0.321109544,0.453971419,39.111
17,9,121318,0.8683,0.3131,94.5762,81.8879,57369,47970,12689,3290,7617,0.7747,0.4982,77.3349,30.9199,679,5222,1517,199,0.773348519,0.309198543,0.441769681,39.0548
18,7,121318,0.8733,0.3036,94.6438,82.5699,57410,48540,12119,3249,7622,0.7729,0.5128,77.2109,30.8005,681,5210,1530,201,0.772108844,0.308005427,0.440349176,38.9919
15,7,121318,0.8529,0.341,92.6689,80.7516,56212,47260,13399,4447,7622,0.7703,0.4679,77.0975,30.507,680,5191,1549,202,0.770975057,0.305069538,0.43715847,38.9339
20,3,121318,0.8864,0.2787,95.3989,84.0335,57868,49664,10995,2791,7622,0.7961,0.4783,76.9841,33.4483,679,5389,1351,203,0.76984127,0.334482759,0.466346154,38.8901
22,0,121318,0.8942,0.2632,95.9495,84.8673,58202,50281,10378,2457,7622,0.7956,0.4717,76.9841,33.3825,679,5385,1355,203,0.76984127,0.333824975,0.465706447,38.88985
21,2,121318,0.8944,0.2623,95.7797,84.9985,58099,50405,10254,2560,7622,0.7974,0.4987,76.8707,33.5976,678,5400,1340,204,0.768707483,0.335976214,0.467586207,38.83405
22,3,121318,0.8967,0.2578,95.8506,85.3122,58142,50649,10010,2517,7622,0.7952,0.5118,76.7574,33.3005,677,5384,1356,205,0.767573696,0.333005411,0.464493997,38.7763
19,4,121318,0.8823,0.2868,95.1466,83.5856,57715,49325,11334,2944,7622,0.7944,0.5019,76.4172,33.153,674,5381,1359,208,0.764172336,0.331529759,0.462435678,38.6058
20,1,121318,0.8888,0.2749,95.5835,84.2806,57980,49845,10814,2679,7622,0.7898,0.4952,76.4172,32.5919,674,5346,1394,208,0.764172336,0.325918762,0.456949153,38.6035
18,9,121318,0.8748,0.3007,95.0181,82.5662,57637,48489,12170,3022,7617,0.7874,0.4596,76.1959,32.1789,669,5329,1410,209,0.761958998,0.321789322,0.452485627,38.49165
19,5,121318,0.8765,0.2974,94.4856,83.1156,57314,49016,11643,3345,7622,0.8045,0.419,76.0771,34.4103,671,5461,1279,211,0.760770975,0.344102564,0.473870056,38.4408
24,0,121318,0.9055,0.2417,96.477,86.2508,58522,51330,9329,2137,7622,0.807,0.4806,75.8503,34.7172,669,5482,1258,213,0.758503401,0.34717177,0.476326095,38.32865
21,1,121318,0.894,0.2645,95.783,84.9393,58101,50357,10302,2558,7622,0.7966,0.5091,75.6236,33.3167,667,5405,1335,215,0.756235828,0.333166833,0.462552011,38.2101
19,9,121318,0.8804,0.2921,95.389,83.1625,57862,48944,11715,2797,7617,0.7827,0.5118,75.6264,31.5439,664,5298,1441,214,0.756264237,0.31543943,0.445189407,38.20455
23,5,121318,0.8994,0.252,95.8143,85.7354,58120,50989,9670,2539,7622,0.7959,0.4989,75.5102,33.2004,666,5400,1340,216,0.755102041,0.332003988,0.461218837,38.15305
23,2,121318,0.9031,0.2442,96.1671,86.0802,58334,51226,9433,2325,7622,0.8041,0.4867,75.3968,34.2607,665,5464,1276,217,0.753968254,0.342606904,0.471130004,38.10045
22,1,121318,0.8987,0.2546,96.0369,85.4856,58255,50768,9891,2404,7622,0.8081,0.4971,75.1701,34.7666,663,5496,1244,219,0.75170068,0.347666492,0.475439226,37.9891
23,0,121318,0.8986,0.2544,96.1622,85.4041,58331,50690,9969,2328,7622,0.8062,0.5119,74.9433,34.481,661,5484,1256,221,0.749433107,0.344809598,0.47231154,37.87475
22,2,121318,0.8993,0.2537,96.0731,85.5643,58277,50827,9832,2382,7622,0.8012,0.4756,74.7166,33.7775,659,5448,1292,223,0.747165533,0.3377755,0.465231204,37.7589
21,6,121318,0.8875,0.2769,95.656,84.044,58024,49643,11016,2635,7622,0.7884,0.4967,74.6032,32.1446,658,5351,1389,224,0.746031746,0.321446019,0.449300102,37.6958
19,7,121318,0.8803,0.29,95.1631,83.284,57725,49073,11586,2934,7622,0.7922,0.4814,74.3764,32.572,656,5382,1358,226,0.743764172,0.32571996,0.453038674,37.5843
22,6,121318,0.8938,0.2647,96.0121,84.7633,58240,50190,10469,2419,7622,0.7931,0.527,74.263,32.6683,655,5390,1350,227,0.742630385,0.326683292,0.453758227,37.52805
24,9,121318,0.9079,0.2369,96.538,86.5809,58559,51583,9076,2100,7617,0.7893,0.5526,74.2597,32.1024,652,5360,1379,226,0.742596811,0.321024126,0.448264008,37.5245
22,5,121318,0.8962,0.261,95.7945,85.2649,58108,50617,10042,2551,7622,0.8028,0.4974,73.8095,33.8534,651,5468,1272,231,0.738095238,0.338533541,0.464171123,37.30615
20,9,121318,0.8866,0.279,95.6857,83.8988,58042,49520,11139,2617,7617,0.789,0.4912,73.6902,31.9822,647,5363,1376,231,0.73690205,0.319822046,0.446053085,37.2396
20,2,121318,0.8879,0.2758,95.5093,84.1968,57935,49785,10874,2724,7622,0.8146,0.4389,73.5828,35.4839,649,5560,1180,233,0.735827664,0.35483871,0.478790114,37.1987
21,9,121318,0.8913,0.27,95.9083,84.4577,58177,49953,10706,2482,7617,0.801,0.4958,73.2346,33.42,643,5458,1281,235,0.732346241,0.334199584,0.458957887,37.0178
23,1,121318,0.9036,0.2448,96.2297,86.1249,58372,51255,9404,2287,7622,0.8121,0.4936,73.1293,35.0543,645,5545,1195,237,0.731292517,0.350543478,0.473916238,36.9707
24,8,121318,0.9066,0.2405,96.4111,86.4722,58482,51510,9149,2177,7622,0.7956,0.5368,73.1293,32.8077,645,5419,1321,237,0.731292517,0.328077314,0.452949438,36.96245
20,7,121318,0.8859,0.2809,95.5357,83.8836,57951,49525,11134,2708,7622,0.7945,0.484,73.1293,32.6748,645,5411,1329,237,0.731292517,0.32674772,0.451680672,36.9619
24,1,121318,0.9086,0.2353,96.3633,86.8079,58453,51776,8883,2206,7622,0.8065,0.5307,73.0159,34.2371,644,5503,1237,238,0.73015873,0.342371079,0.466159971,36.9112
23,3,121318,0.9016,0.2477,96.0319,85.9453,58252,51133,9526,2407,7622,0.8037,0.4853,73.0159,33.8591,644,5482,1258,238,0.73015873,0.338590957,0.462643678,36.9098
25,7,121318,0.9102,0.231,96.4952,86.9681,58533,51888,8771,2126,7622,0.7947,0.5619,72.9025,32.6562,643,5414,1326,239,0.729024943,0.326561706,0.4510698,36.8486
22,7,121318,0.8981,0.2568,96.1457,85.3395,58321,50640,10019,2338,7622,0.7868,0.5516,72.7891,31.6724,642,5355,1385,240,0.727891156,0.316724223,0.441388793,36.78795
21,7,121318,0.8931,0.2678,95.9511,84.6971,58203,50143,10516,2456,7622,0.788,0.5369,72.6757,31.7956,641,5365,1375,241,0.72675737,0.317956349,0.442374051,36.73185
20,4,121318,0.8899,0.2727,95.5703,84.4544,57972,49988,10671,2687,7622,0.8074,0.4639,72.5624,34.298,640,5514,1226,242,0.725623583,0.342979636,0.465793304,36.6849
21,5,121318,0.891,0.271,95.5687,84.6156,57971,50119,10540,2688,7622,0.8025,0.5014,72.5624,33.6311,640,5477,1263,242,0.725623583,0.336311088,0.459605027,36.68245
25,5,121318,0.9091,0.2322,96.3204,86.9191,58427,51866,8793,2232,7622,0.7965,0.5593,72.5624,32.8374,640,5431,1309,242,0.725623583,0.328373525,0.452137054,36.67945
24,2,121318,0.9077,0.2348,96.3699,86.6569,58457,51658,9001,2202,7622,0.8178,0.4833,72.449,35.7983,639,5594,1146,243,0.724489796,0.357983193,0.479190101,36.6334
22,4,121318,0.9,0.2512,96.0665,85.6691,58273,50911,9748,2386,7622,0.812,0.5004,72.2222,34.9041,637,5552,1188,245,0.722222222,0.349041096,0.470631696,36.5171
22,8,121318,0.8964,0.2596,95.9231,85.208,58186,50558,10101,2473,7622,0.7978,0.5015,72.2222,32.954,637,5444,1296,245,0.722222222,0.329539576,0.452575488,36.51
20,8,121318,0.8845,0.2831,95.2686,83.8409,57789,49521,11138,2870,7622,0.7901,0.4682,71.8821,31.9235,634,5388,1352,248,0.718820862,0.319234642,0.442119944,36.3361
21,8,121318,0.8918,0.27,95.7352,84.642,58072,50122,10537,2587,7622,0.7898,0.5068,71.8821,31.8913,634,5386,1354,248,0.718820862,0.318913481,0.441811847,36.33595
21,3,121318,0.8913,0.2693,95.6148,84.6404,57999,50134,10525,2660,7622,0.8197,0.4302,71.7687,36.0068,633,5615,1125,249,0.717687075,0.360068259,0.479545455,36.2942
24,3,121318,0.9068,0.2376,96.2561,86.5944,58388,51620,9039,2271,7622,0.8189,0.4546,71.7687,35.8844,633,5609,1131,249,0.717687075,0.358843537,0.47845805,36.2938
29,3,121318,0.9244,0.1987,96.7622,89.0641,58695,53452,7207,1964,7622,0.8175,0.5139,71.7687,35.662,633,5598,1142,249,0.717687075,0.356619718,0.47647723,36.2931
21,4,121318,0.894,0.2635,95.7187,84.9742,58062,50392,10267,2597,7622,0.8112,0.4808,71.7687,34.723,633,5550,1190,249,0.717687075,0.347229841,0.468022181,36.28995
23,9,121318,0.9033,0.2464,96.4457,85.9365,58503,51085,9574,2156,7617,0.8073,0.5261,71.754,34.0541,630,5519,1220,248,0.717539863,0.340540541,0.461876833,36.28065
27,1,121318,0.9196,0.21,96.7672,88.2796,58698,52866,7793,1961,7622,0.8092,0.5399,71.6553,34.4227,632,5536,1204,250,0.716553288,0.34422658,0.465047829,36.23225
26,6,121318,0.912,0.227,96.599,87.1886,58596,52049,8610,2063,7622,0.7922,0.5375,71.4286,32.1101,630,5408,1332,252,0.714285714,0.321100917,0.443037975,36.1104
24,7,121318,0.9077,0.2361,96.5281,86.5618,58553,51569,9090,2106,7622,0.7944,0.5692,71.3152,32.3726,629,5426,1314,253,0.713151927,0.323726197,0.445309735,36.0548
26,2,121318,0.9154,0.2192,96.6336,87.7054,58617,52442,8217,2042,7622,0.8107,0.5349,71.0884,34.5455,627,5552,1188,255,0.710884354,0.345454545,0.464961068,35.94955
26,1,121318,0.916,0.2196,96.66,87.7726,58633,52491,8168,2026,7622,0.7987,0.5532,71.0884,32.8961,627,5461,1279,255,0.710884354,0.328961175,0.449784792,35.94355
25,1,121318,0.912,0.2272,96.5529,87.221,58568,52078,8581,2091,7622,0.8069,0.5105,70.8617,33.9674,625,5525,1215,257,0.70861678,0.339673913,0.459221161,35.8343
25,2,121318,0.9132,0.2245,96.5628,87.3952,58574,52211,8448,2085,7622,0.8168,0.5041,70.6349,35.3977,623,5603,1137,259,0.706349206,0.353977273,0.471612415,35.72585
27,0,121318,0.9152,0.22,96.726,87.6004,58673,52354,8305,1986,7622,0.8109,0.5188,70.6349,34.5152,623,5558,1182,259,0.706349206,0.345152355,0.463714179,35.7229
25,3,121318,0.9106,0.2298,96.3946,87.0987,58472,51998,8661,2187,7622,0.8237,0.4827,70.4082,36.4437,621,5657,1083,261,0.704081633,0.36443662,0.480278422,35.61595
24,5,121318,0.903,0.2458,95.9676,86.2019,58213,51341,9318,2446,7622,0.8019,0.5198,70.2948,33.1906,620,5492,1248,262,0.702947846,0.331905782,0.450909091,35.54835
31,0,121318,0.9289,0.188,97.0145,89.6253,58848,53847,6812,1811,7622,0.8205,0.5269,70.1814,35.9049,619,5635,1105,263,0.701814059,0.359048724,0.475057559,35.50095
25,0,121318,0.9088,0.2342,96.5529,86.716,58568,51687,8972,2091,7622,0.8197,0.493,70.1814,35.7803,619,5629,1111,263,0.701814059,0.357803468,0.473966309,35.50055
26,3,121318,0.9143,0.2212,96.4754,87.6247,58521,52394,8265,2138,7622,0.8104,0.516,70.068,34.3524,618,5559,1181,264,0.700680272,0.34352418,0.461022007,35.4392
22,9,121318,0.8966,0.2582,96.0468,85.1719,58261,50516,10143,2398,7617,0.8066,0.4828,69.7039,33.6449,612,5532,1207,266,0.697038724,0.336448598,0.453837597,35.25525
24,4,121318,0.9091,0.233,96.4424,86.8277,58501,51784,8875,2158,7622,0.8102,0.4999,69.5011,34.2267,613,5562,1178,269,0.695011338,0.34226689,0.458660681,35.15565
26,8,121318,0.9132,0.2221,96.599,87.3693,58596,52188,8471,2063,7622,0.8053,0.5476,69.3878,33.5159,612,5526,1214,270,0.693877551,0.335158817,0.451994092,35.09655
23,4,121318,0.9043,0.2427,96.2281,86.2341,58371,51341,9318,2288,7622,0.8138,0.5117,69.2744,34.7356,611,5592,1148,271,0.692743764,0.347356453,0.462703521,35.0441
23,7,121318,0.902,0.2495,96.3204,85.8097,58427,50997,9662,2232,7622,0.8003,0.5197,69.2744,32.8142,611,5489,1251,271,0.692743764,0.328141783,0.445335277,35.03735
25,6,121318,0.9077,0.2358,96.571,86.5324,58579,51542,9117,2080,7622,0.8064,0.5146,69.0476,33.6093,609,5537,1203,273,0.69047619,0.336092715,0.452115813,34.927
26,7,121318,0.9154,0.221,96.7968,87.5914,58716,52341,8318,1943,7622,0.8001,0.5647,69.0476,32.7419,609,5489,1251,273,0.69047619,0.327419355,0.444201313,34.92385
26,0,121318,0.9113,0.2269,96.5083,87.1366,58541,52017,8642,2118,7622,0.8105,0.5298,68.8209,34.1779,607,5571,1169,275,0.688208617,0.341779279,0.456734387,34.8157
28,1,121318,0.9225,0.2025,96.7556,88.7496,58691,53219,7440,1968,7622,0.8146,0.5167,68.5941,34.7501,605,5604,1136,277,0.685941043,0.347501436,0.461303851,34.70435
23,6,121318,0.8991,0.2546,96.205,85.4434,58357,50717,9942,2302,7622,0.807,0.4743,68.4807,33.6116,604,5547,1193,278,0.684807256,0.336115748,0.45091452,34.64385
28,9,121318,0.9225,0.2057,96.937,88.6225,58801,53110,7549,1858,7617,0.8049,0.586,68.451,33.2044,601,5530,1209,277,0.684510251,0.332044199,0.447172619,34.62795
28,3,121318,0.9226,0.205,96.81,88.7338,58724,53203,7456,1935,7622,0.8262,0.5066,68.3673,36.5676,603,5694,1046,279,0.683673469,0.365676167,0.476491505,34.59675
29,2,121318,0.9255,0.1963,96.9073,89.1448,58783,53501,7158,1876,7622,0.8277,0.526,68.254,36.8196,602,5707,1033,280,0.682539683,0.368195719,0.478347239,34.54085
25,8,121318,0.9104,0.2317,96.5693,86.96,58578,51875,8784,2081,7622,0.8083,0.523,68.0272,33.7268,600,5561,1179,282,0.680272109,0.337268128,0.450958286,34.41775
27,6,121318,0.9155,0.2201,96.8776,87.5534,58765,52305,8354,1894,7622,0.8057,0.545,68.0272,33.3519,600,5541,1199,282,0.680272109,0.333518621,0.447594181,34.41645
28,6,121318,0.9192,0.2117,96.848,88.1637,58747,52772,7887,1912,7622,0.8012,0.5829,68.0272,32.7332,600,5507,1233,282,0.680272109,0.327332242,0.44198895,34.4142
24,6,121318,0.9029,0.2456,96.3517,85.926,58446,51086,9573,2213,7622,0.8109,0.5052,67.9138,34.0922,599,5582,1158,283,0.679138322,0.340922026,0.453959833,34.36235
32,0,121318,0.933,0.1789,97.1595,90.199,58936,54255,6404,1723,7622,0.8241,0.5427,67.8005,36.1329,598,5683,1057,284,0.678004535,0.361329305,0.47142294,34.3123
27,8,121318,0.9168,0.2163,96.7523,87.8341,58689,52530,8129,1970,7622,0.8098,0.5276,67.6871,33.882,597,5575,1165,285,0.676870748,0.338819523,0.451588502,34.24845
23,8,121318,0.9015,0.2505,96.2248,85.804,58369,51002,9657,2290,7622,0.8039,0.4952,67.6871,33.0382,597,5530,1210,285,0.676870748,0.330381848,0.444031238,34.2455
28,0,121318,0.9209,0.2078,96.9518,88.355,58810,52908,7751,1849,7622,0.831,0.5085,67.2336,37.2487,593,5741,999,289,0.672335601,0.372487437,0.47938561,34.0323
25,4,121318,0.9148,0.2217,96.7227,87.5412,58671,52309,8350,1988,7622,0.8241,0.5133,67.2336,36.0486,593,5688,1052,289,0.672335601,0.360486322,0.469331223,34.02885
28,5,121318,0.922,0.205,96.6913,88.7242,58652,53205,7454,2007,7622,0.8142,0.574,67.2336,34.4767,593,5613,1127,289,0.672335601,0.344767442,0.455803228,34.0239
30,0,121318,0.9262,0.195,96.9798,89.2089,58827,53543,7116,1832,7622,0.826,0.5197,67.1202,36.3636,592,5704,1036,290,0.671201814,0.363636364,0.471713147,33.9731
33,0,121318,0.9364,0.1716,97.387,90.6043,59074,54533,6126,1585,7622,0.8276,0.5809,66.8934,36.6005,590,5718,1022,292,0.66893424,0.366004963,0.473135525,33.8605
29,5,121318,0.9251,0.1978,96.7936,89.1511,58714,53514,7145,1945,7622,0.8155,0.591,66.78,34.6063,589,5627,1113,293,0.667800454,0.346063455,0.455882353,33.79775
27,9,121318,0.919,0.2124,96.8265,88.1482,58734,52762,7897,1925,7617,0.8212,0.5394,66.7426,35.3865,586,5669,1070,292,0.667425968,0.353864734,0.462509866,33.7819
30,2,121318,0.929,0.189,97.0112,89.6387,58846,53857,6802,1813,7622,0.8306,0.5124,66.6667,37.0978,588,5743,997,294,0.666666667,0.370977918,0.476692339,33.74865
28,2,121318,0.9229,0.2026,96.8232,88.7713,58732,53230,7429,1927,7622,0.828,0.5035,66.6667,36.6355,588,5723,1017,294,0.666666667,0.36635514,0.472858866,33.74735
29,8,121318,0.9253,0.1978,97.0161,89.0356,58849,53412,7247,1810,7622,0.8175,0.5078,66.5533,34.8782,587,5644,1096,295,0.66553288,0.348781937,0.457699805,33.6854
26,9,121318,0.9144,0.2222,96.6716,87.5159,58640,52294,8365,2019,7617,0.8096,0.5527,66.5148,33.5632,584,5583,1156,294,0.665148064,0.335632184,0.446142093,33.6622
27,3,121318,0.9185,0.2115,96.6386,88.1902,58620,52809,7850,2039,7622,0.8285,0.4792,66.4399,36.6938,586,5729,1011,296,0.664399093,0.366938009,0.472771279,33.6342
26,4,121318,0.9166,0.2169,96.6452,87.8828,58624,52576,8083,2035,7622,0.8276,0.5095,66.3265,36.5169,585,5723,1017,297,0.663265306,0.365168539,0.471014493,33.57705
28,7,121318,0.9221,0.2066,96.8595,88.6131,58754,53109,7550,1905,7622,0.8126,0.5615,65.873,34.0164,581,5613,1127,301,0.658730159,0.340163934,0.448648649,33.3428
29,9,121318,0.9245,0.1985,96.9798,88.9297,58827,53336,7323,1832,7617,0.8218,0.5759,65.8314,35.3517,578,5682,1057,300,0.658314351,0.35351682,0.460007959,33.3266
27,2,121318,0.9198,0.2098,96.7309,88.3435,58676,52917,7742,1983,7622,0.8275,0.4999,65.7596,36.4093,580,5727,1013,302,0.657596372,0.364092906,0.468686869,33.29355
