epoch,dataset,train_num,train_acc,train_loss,train_recall,train_precision,train_tp,train_tn,train_fp,train_fn,test_num,test_acc,test_loss,test_recall,test_precision,test_tp,test_tn,test_fp,test_fn,RECALL,PRECISION,F1,SCORE
27,4,121318,0.885,0.2813,95.2307,83.939,57766,49606,11053,2893,7622,0.7964,0.4776,75.5102,33.2667,666,5404,1336,216,0.755102041,0.332667333,0.46185853,0.77575102
31,9,121318,0.8983,0.2548,96.1209,85.3837,58306,50678,9981,2353,7617,0.7902,0.552,76.082,32.4903,668,5351,1388,210,0.760820046,0.324902724,0.455351057,0.775510023
23,6,121318,0.8615,0.3241,93.4074,81.571,56660,47858,12801,3999,7622,0.7755,0.4637,77.551,31.1334,684,5227,1513,198,0.775510204,0.311333637,0.444300097,0.775505102
26,7,121318,0.8824,0.2866,95.3527,83.4789,57840,49212,11447,2819,7622,0.7787,0.5328,77.2109,31.4259,681,5254,1486,201,0.772108844,0.314259345,0.446703837,0.775404422
32,2,121318,0.8953,0.2595,95.7863,85.1326,58103,50512,10147,2556,7622,0.7911,0.4763,75.9637,32.6829,670,5360,1380,212,0.759637188,0.326829268,0.457025921,0.775368594
26,6,121318,0.8748,0.3014,94.6636,82.7752,57422,48710,11949,3237,7622,0.7774,0.5032,77.3243,31.2988,682,5243,1497,200,0.77324263,0.312987609,0.445606011,0.775321315
29,1,121318,0.8923,0.2658,95.7071,84.7246,58055,50192,10467,2604,7622,0.7917,0.4709,75.8503,32.7299,669,5365,1375,213,0.758503401,0.327299413,0.457279563,0.775101701
30,0,121318,0.8911,0.2701,95.7879,84.4989,58104,50000,10659,2555,7622,0.7991,0.4779,75.0567,33.553,662,5429,1311,220,0.750566893,0.33552965,0.463747811,0.774833447
20,7,121318,0.8584,0.3307,93.4222,81.1226,56669,47472,13187,3990,7622,0.7666,0.4629,78.2313,30.303,690,5153,1587,192,0.782312925,0.303030303,0.436847104,0.774456463
33,2,121318,0.8999,0.2505,96.0731,85.6536,58277,50898,9761,2382,7622,0.8015,0.4864,74.7166,33.8122,659,5450,1290,223,0.747165533,0.338122114,0.465559873,0.774332766
20,6,121318,0.8484,0.3493,91.8363,80.5643,55707,47220,13439,4952,7622,0.7901,0.4145,75.8503,32.5389,669,5353,1387,213,0.758503401,0.325389105,0.455411845,0.774301701
36,0,121318,0.9076,0.2361,96.416,86.6124,58485,51619,9040,2174,7622,0.8077,0.4971,73.9229,34.5339,652,5504,1236,230,0.739229025,0.345338983,0.470758123,0.773464512
22,9,121318,0.8696,0.3104,94.6372,82.0355,57406,48088,12571,3253,7617,0.778,0.4844,76.8793,31.2067,675,5251,1488,203,0.768792711,0.312066574,0.443932917,0.773396355
27,7,121318,0.8853,0.2817,95.539,83.7968,57953,49453,11206,2706,7622,0.7914,0.497,75.5102,32.6471,666,5366,1374,216,0.755102041,0.326470588,0.455852156,0.77325102
26,9,121318,0.8837,0.2839,95.5538,83.5428,57962,49241,11418,2697,7617,0.7788,0.4996,76.7654,31.2761,674,5258,1481,204,0.767653759,0.312761021,0.444444444,0.773226879
32,5,121318,0.8981,0.2547,95.9495,85.4542,58202,50752,9907,2457,7622,0.7981,0.5022,74.8299,33.3839,660,5423,1317,222,0.74829932,0.33383915,0.461699895,0.77319966
27,6,121318,0.8772,0.2968,94.868,83.009,57546,48880,11779,3113,7622,0.7821,0.4723,76.4172,31.6878,674,5287,1453,208,0.764172336,0.316878232,0.447989365,0.773136168
31,1,121318,0.8973,0.2555,95.8374,85.4095,58134,50728,9931,2525,7622,0.7935,0.5012,75.1701,32.8543,663,5385,1355,219,0.75170068,0.328543112,0.457241379,0.77260034
23,8,121318,0.8747,0.301,94.5235,82.8354,57337,48778,11881,3322,7622,0.7753,0.4779,76.9841,31.0187,679,5230,1510,203,0.76984127,0.3101873,0.442201237,0.772570635
35,5,121318,0.9061,0.2376,96.1654,86.5539,58333,51597,9062,2326,7622,0.7991,0.4957,74.6032,33.486,658,5433,1307,224,0.746031746,0.334860051,0.462240955,0.772565873
29,6,121318,0.8839,0.284,95.2159,83.7714,57757,49470,11189,2902,7622,0.7816,0.5077,76.1905,31.5938,672,5285,1455,210,0.761904762,0.315937941,0.44666002,0.771752381
33,1,121318,0.9043,0.2418,96.1654,86.2621,58333,51369,9290,2326,7622,0.8096,0.4796,73.356,34.7289,647,5524,1216,235,0.733560091,0.347289318,0.47140255,0.771580045
35,0,121318,0.9043,0.242,96.2858,86.1941,58406,51304,9355,2253,7622,0.8065,0.4806,73.5828,34.3205,649,5498,1242,233,0.735827664,0.343204654,0.468085106,0.771163832
28,6,121318,0.8807,0.2886,95.0906,83.3793,57681,49161,11498,2978,7622,0.7826,0.5007,75.9637,31.6785,670,5295,1445,212,0.759637188,0.31678487,0.44711378,0.771118594
33,4,121318,0.9008,0.2482,96.0055,85.8292,58236,51044,9615,2423,7622,0.7844,0.5351,75.737,31.855,668,5311,1429,214,0.757369615,0.31855031,0.448472642,0.770884807
43,3,121318,0.9174,0.2143,96.8133,87.8921,58726,52569,8090,1933,7622,0.7991,0.5563,74.263,33.4354,655,5436,1304,227,0.742630385,0.334354262,0.461105245,0.770865193
28,4,121318,0.8872,0.2773,95.3247,84.2029,57823,49811,10848,2836,7622,0.8001,0.4655,74.1497,33.5385,654,5444,1296,228,0.741496599,0.335384615,0.461864407,0.770798299
25,8,121318,0.8829,0.2864,95.1417,83.6709,57712,49396,11263,2947,7622,0.7796,0.4975,76.1905,31.3725,672,5270,1470,210,0.761904762,0.31372549,0.444444444,0.770752381
34,2,121318,0.9014,0.2479,96.0435,85.8961,58259,51093,9566,2400,7622,0.8099,0.4697,73.1293,34.7334,645,5528,1212,237,0.731292517,0.34733441,0.470974808,0.770596259
25,4,121318,0.8777,0.2958,94.7213,83.1529,57457,49018,11641,3202,7622,0.7906,0.4575,75.0567,32.4828,662,5364,1376,220,0.750566893,0.324828263,0.453424658,0.770583447
38,0,121318,0.9104,0.2289,96.482,87.0105,58525,51922,8737,2134,7622,0.813,0.4937,72.7891,35.1396,642,5555,1185,240,0.727891156,0.351395731,0.473975637,0.770445578
37,0,121318,0.9093,0.2315,96.5083,86.8174,58541,51770,8889,2118,7622,0.8126,0.493,72.7891,35.082,642,5552,1188,240,0.727891156,0.350819672,0.473451327,0.770245578
24,9,121318,0.8765,0.2979,95.0889,82.7677,57680,48650,12009,2979,7617,0.783,0.4763,75.7403,31.5914,665,5299,1440,213,0.757403189,0.315914489,0.445859873,0.770201595
27,8,121318,0.8895,0.2726,95.4796,84.4567,57917,50000,10659,2742,7622,0.7804,0.5145,75.8503,31.4085,669,5279,1461,213,0.758503401,0.314084507,0.444223108,0.769451701
35,2,121318,0.9042,0.241,96.1391,86.2665,58317,51375,9284,2342,7622,0.8098,0.4782,72.9025,34.6818,643,5529,1211,239,0.729024943,0.346817691,0.47002924,0.769412472
38,1,121318,0.9146,0.2201,96.4985,87.6627,58535,52421,8238,2124,7622,0.8081,0.5243,73.0159,34.4569,644,5515,1225,238,0.73015873,0.344569288,0.468193384,0.769129365
36,3,121318,0.9023,0.244,96.3204,85.869,58427,51044,9615,2232,7622,0.8166,0.4829,72.1088,35.5705,636,5588,1152,246,0.721088435,0.355704698,0.476404494,0.768844218
41,3,121318,0.9122,0.2234,96.5116,87.2708,58543,52120,8539,2116,7622,0.8094,0.5171,72.6757,34.5926,641,5528,1212,241,0.72675737,0.345925526,0.468738574,0.768078685
34,9,121318,0.9063,0.238,96.4721,86.3775,58519,51430,9229,2140,7617,0.792,0.5587,74.3736,32.4553,653,5380,1359,225,0.743735763,0.324552684,0.451903114,0.767867882
26,4,121318,0.8815,0.2885,94.9851,83.5671,57617,49329,11330,3042,7622,0.8088,0.4399,72.6757,34.518,641,5524,1216,241,0.72675737,0.345180398,0.468054034,0.767778685
24,8,121318,0.8794,0.2931,94.9076,83.2972,57570,49115,11544,3089,7622,0.7777,0.477,75.737,31.0987,668,5260,1480,214,0.757369615,0.310986965,0.440924092,0.767534807
40,0,121318,0.9161,0.2182,96.7111,87.7586,58664,52476,8183,1995,7622,0.8204,0.5172,71.4286,36.0618,630,5623,1117,252,0.714285714,0.360618203,0.479269684,0.767342857
25,7,121318,0.8773,0.2959,95.0576,82.907,57661,48771,11888,2998,7622,0.7863,0.4997,74.8299,31.9303,660,5333,1407,222,0.74829932,0.319303338,0.447609359,0.76729966
36,7,121318,0.9091,0.2328,96.4952,86.8069,58533,51763,8896,2126,7622,0.7993,0.559,73.4694,33.3333,648,5444,1296,234,0.734693878,0.333333333,0.458598726,0.766996939
30,4,121318,0.8946,0.2632,95.7945,85.0166,58108,50418,10241,2551,7622,0.8003,0.4916,73.356,33.454,647,5453,1287,235,0.733560091,0.334539814,0.459517045,0.766930045
35,1,121318,0.9089,0.2323,96.4688,86.7896,58517,51752,8907,2142,7622,0.8025,0.5136,73.1293,33.7167,645,5472,1268,237,0.731292517,0.337166754,0.461538462,0.766896259
40,1,121318,0.9201,0.2089,96.7738,88.3587,58702,52925,7734,1957,7622,0.8079,0.5379,72.5624,34.3716,640,5518,1222,242,0.725623583,0.343716434,0.466472303,0.766761791
31,6,121318,0.8898,0.2714,95.5489,84.4526,57959,49989,10670,2700,7622,0.784,0.4988,74.8299,31.6699,660,5316,1424,222,0.74829932,0.316698656,0.44504383,0.76614966
37,2,121318,0.9098,0.2295,96.3699,86.9999,58457,51924,8735,2202,7622,0.8078,0.4962,72.449,34.3364,639,5518,1222,243,0.724489796,0.343363783,0.465913234,0.766144898
32,1,121318,0.8996,0.2508,95.9561,85.6865,58206,50936,9723,2453,7622,0.8133,0.438,71.8821,35.047,634,5565,1175,248,0.718820862,0.350469873,0.471200297,0.766060431
36,1,121318,0.9106,0.2294,96.4292,87.0717,58493,51974,8685,2166,7622,0.8103,0.4877,71.9955,34.6238,635,5541,1199,247,0.719954649,0.346237732,0.467599411,0.765127324
28,8,121318,0.8918,0.268,95.6709,84.6752,58033,50156,10503,2626,7622,0.7738,0.5346,75.6236,30.6526,667,5231,1509,215,0.756235828,0.306525735,0.436232832,0.765017914
46,3,121318,0.9223,0.2018,96.9551,88.5803,58812,53077,7582,1847,7622,0.8149,0.553,71.4286,35.2152,630,5581,1159,252,0.714285714,0.35215204,0.471733433,0.764592857
33,5,121318,0.9003,0.2487,96.0418,85.7391,58258,50969,9690,2401,7622,0.802,0.5019,72.5624,33.5606,640,5473,1267,242,0.725623583,0.335605663,0.458945859,0.763811791
32,4,121318,0.8992,0.2533,96.0154,85.5883,58242,50852,9807,2417,7622,0.8065,0.505,72.1088,34.1019,636,5511,1229,246,0.721088435,0.341018767,0.463050601,0.763794218
28,7,121318,0.8891,0.2752,95.7335,84.2317,58071,49788,10871,2588,7622,0.7962,0.4899,73.1293,32.8914,645,5424,1316,237,0.731292517,0.328913819,0.453746043,0.763746259
29,4,121318,0.8911,0.2687,95.5852,84.629,57981,50128,10531,2678,7622,0.796,0.5002,73.1293,32.8579,645,5422,1318,237,0.731292517,0.328578706,0.453427065,0.763646259
32,9,121318,0.9008,0.2489,96.2545,85.678,58387,50899,9760,2272,7617,0.7938,0.5411,73.3485,32.5088,644,5402,1337,234,0.733485194,0.325088339,0.45050717,0.763642597
31,4,121318,0.8955,0.2605,95.7879,85.164,58104,50537,10122,2555,7622,0.8067,0.482,71.9955,34.1214,635,5514,1226,247,0.719954649,0.341214401,0.462996719,0.763327324
30,9,121318,0.8952,0.2595,95.994,84.9934,58229,50378,10281,2430,7617,0.7895,0.5238,73.6902,32.0456,647,5367,1372,231,0.73690205,0.320455671,0.446668968,0.763201025
34,1,121318,0.9058,0.2381,96.1935,86.4778,58350,51535,9124,2309,7622,0.8141,0.5009,71.2018,35.0642,628,5577,1163,254,0.712018141,0.350642099,0.469884025,0.76305907
30,6,121318,0.8871,0.2774,95.5126,84.0812,57937,49690,10969,2722,7622,0.788,0.4858,73.8095,31.9745,651,5355,1385,231,0.738095238,0.319744597,0.446196025,0.763047619
39,0,121318,0.9143,0.2227,96.7309,87.4665,58676,52251,8408,1983,7622,0.8138,0.502,71.2018,35.0251,628,5575,1165,254,0.712018141,0.350250976,0.46953271,0.76290907
30,7,121318,0.8942,0.2636,95.966,84.8497,58212,50265,10394,2447,7622,0.7872,0.5006,73.8095,31.8805,651,5349,1391,231,0.738095238,0.318805093,0.445280438,0.762647619
39,1,121318,0.9184,0.213,96.726,88.1214,58673,52750,7909,1986,7622,0.8108,0.5142,71.4286,34.6154,630,5550,1190,252,0.714285714,0.346153846,0.466321244,0.762542857
26,8,121318,0.8856,0.2814,95.445,83.8951,57896,49545,11114,2763,7622,0.8027,0.4544,72.2222,33.597,637,5481,1259,245,0.722222222,0.335970464,0.458603312,0.762461111
38,2,121318,0.912,0.2249,96.4902,87.2657,58530,52118,8541,2129,7622,0.8151,0.4957,70.9751,35.1883,626,5587,1153,256,0.709750567,0.35188308,0.470499812,0.762425283
37,3,121318,0.9052,0.2405,96.4358,86.233,58497,51320,9339,2162,7622,0.8136,0.4932,71.0884,34.9693,627,5574,1166,255,0.710884354,0.349693252,0.468785047,0.762242177
39,3,121318,0.9095,0.2312,96.5809,86.8093,58585,51757,8902,2074,7622,0.8124,0.4991,71.2018,34.8115,628,5564,1176,254,0.712018141,0.348115299,0.467609829,0.76220907
43,1,121318,0.9266,0.1941,96.9452,89.2962,58806,53610,7049,1853,7622,0.8174,0.5183,70.6349,35.4784,623,5607,1133,259,0.706349206,0.354783599,0.472327521,0.761874603
39,5,121318,0.9147,0.2202,96.6303,87.5923,58615,52356,8303,2044,7622,0.809,0.5245,71.4286,34.3511,630,5536,1204,252,0.714285714,0.34351145,0.463917526,0.761642857
42,1,121318,0.9235,0.1999,96.8513,88.8454,58749,53283,7376,1910,7622,0.8075,0.5359,71.542,34.1635,631,5524,1216,251,0.715419501,0.341635084,0.462440454,0.761459751
29,9,121318,0.8927,0.2652,96.0501,84.5789,58263,50036,10623,2396,7617,0.7962,0.5152,72.6651,32.7179,638,5427,1312,240,0.726651481,0.327179487,0.451202263,0.76142574
36,5,121318,0.909,0.2324,96.3468,86.8795,58443,51833,8826,2216,7622,0.8105,0.5124,71.2018,34.5435,628,5550,1190,254,0.712018141,0.345434543,0.465185185,0.76125907
34,7,121318,0.9046,0.2431,96.355,86.1976,58448,51300,9359,2211,7622,0.7932,0.5202,72.9025,32.4747,643,5403,1337,239,0.729024943,0.324747475,0.449336129,0.761112472
39,2,121318,0.9139,0.2208,96.5298,87.526,58554,52314,8345,2105,7622,0.8102,0.5269,71.2018,34.4865,628,5547,1193,254,0.712018141,0.344865459,0.464668886,0.76110907
41,0,121318,0.9191,0.2108,96.8364,88.1466,58740,52760,7899,1919,7622,0.8201,0.5393,70.1814,35.8425,619,5632,1108,263,0.701814059,0.358425014,0.474511307,0.760957029
40,3,121318,0.9112,0.2272,96.6221,87.045,58610,51936,8723,2049,7622,0.812,0.5332,70.9751,34.7199,626,5563,1177,256,0.709750567,0.347199113,0.466294227,0.760875283
38,3,121318,0.9062,0.2365,96.4523,86.384,58507,51437,9222,2152,7622,0.8167,0.4857,70.4082,35.3443,621,5604,1136,261,0.704081633,0.353443369,0.470632815,0.760390816
34,4,121318,0.9049,0.2413,96.3039,86.2753,58417,51366,9293,2242,7622,0.8048,0.5043,71.542,33.7794,631,5503,1237,251,0.715419501,0.337794433,0.458909091,0.760109751
35,7,121318,0.9078,0.2352,96.5562,86.5575,58570,51563,9096,2089,7622,0.7986,0.5418,72.1088,33.039,636,5451,1289,246,0.721088435,0.33038961,0.453152832,0.759844218
35,6,121318,0.9016,0.2479,96.1786,85.8524,58341,51045,9614,2318,7622,0.7965,0.5045,72.2222,32.7844,637,5434,1306,245,0.722222222,0.327843541,0.450973451,0.759361111
37,5,121318,0.9091,0.2307,96.294,86.9328,58411,51879,8780,2248,7622,0.8099,0.5032,70.8617,34.3974,625,5548,1192,257,0.70861678,0.343973583,0.463134494,0.75925839
39,4,121318,0.914,0.2204,96.5529,87.539,58568,52322,8337,2091,7622,0.7949,0.5782,72.3356,32.6009,638,5421,1319,244,0.723356009,0.326009198,0.449454033,0.759128005
32,8,121318,0.9029,0.2465,96.0896,86.1087,58287,51256,9403,2372,7622,0.796,0.5218,72.2222,32.717,637,5430,1310,245,0.722222222,0.327170005,0.450335808,0.759111111
33,9,121318,0.9036,0.2435,96.3897,86.0243,58469,51160,9499,2190,7617,0.7914,0.5571,72.6651,32.1087,638,5390,1349,240,0.726651481,0.321087066,0.445375218,0.75902574
31,7,121318,0.897,0.2574,96.0237,85.2399,58247,50573,10086,2412,7622,0.7877,0.503,73.0159,31.8182,644,5360,1380,238,0.73015873,0.318181818,0.443220922,0.758929365
29,8,121318,0.8958,0.2611,95.8638,85.1628,58150,50528,10131,2509,7622,0.7944,0.5091,72.3356,32.5344,638,5417,1323,244,0.723356009,0.325344212,0.448821667,0.758878005
38,4,121318,0.9139,0.222,96.6139,87.4819,58605,52273,8386,2054,7622,0.8044,0.5343,71.2018,33.6729,628,5503,1237,254,0.712018141,0.336729223,0.457226065,0.75820907
44,1,121318,0.9283,0.1906,97.0672,89.4806,58880,53737,6922,1779,7622,0.8197,0.5223,69.6145,35.6977,614,5634,1106,268,0.696145125,0.356976744,0.471944658,0.757922562
38,5,121318,0.9121,0.2268,96.477,87.2798,58522,52130,8529,2137,7622,0.8094,0.5312,70.5215,34.27,622,5547,1193,260,0.70521542,0.342699725,0.461253244,0.75730771
32,7,121318,0.9006,0.2517,96.2841,85.624,58405,50853,9806,2254,7622,0.8044,0.5118,70.9751,33.6378,626,5505,1235,256,0.709750567,0.336378291,0.456434561,0.757075283
37,1,121318,0.9139,0.2225,96.632,87.4696,58616,52262,8397,2043,7622,0.8186,0.4741,69.5011,35.4951,613,5626,1114,269,0.695011338,0.354950782,0.469911844,0.756805669
45,3,121318,0.9203,0.2066,96.7705,88.3916,58700,52950,7709,1959,7622,0.8213,0.536,69.161,35.8824,610,5650,1090,272,0.691609977,0.358823529,0.472501936,0.756454989
32,6,121318,0.8926,0.2658,95.7797,84.7381,58099,50195,10464,2560,7622,0.7944,0.4784,71.6553,32.4269,632,5423,1317,250,0.716553288,0.324268856,0.446485341,0.755476644
41,1,121318,0.9204,0.206,96.6683,88.4808,58638,53025,7634,2021,7622,0.8195,0.5028,69.0476,35.5724,609,5637,1103,273,0.69047619,0.355724299,0.469545104,0.754988095
31,8,121318,0.9013,0.2488,96.0533,85.8834,58265,51082,9577,2394,7622,0.8012,0.5132,70.8617,33.1917,625,5482,1258,257,0.70861678,0.331917153,0.452079566,0.75490839
30,8,121318,0.8984,0.2555,96.0006,85.4683,58233,50758,9901,2426,7622,0.8041,0.4862,70.5215,33.531,622,5507,1233,260,0.70521542,0.335309973,0.45451224,0.75465771
33,7,121318,0.901,0.2497,96.1819,85.7569,58343,50969,9690,2316,7622,0.8048,0.506,70.4082,33.6039,621,5513,1227,261,0.704081633,0.336038961,0.454945055,0.754440816
45,1,121318,0.9296,0.1871,97.0342,89.7215,58860,53916,6743,1799,7622,0.8172,0.5309,69.161,35.2397,610,5619,1121,272,0.691609977,0.352397458,0.466896288,0.754404989
45,0,121318,0.9254,0.1963,97.0112,89.05,58846,53423,7236,1813,7622,0.8217,0.5094,68.7075,35.8792,606,5657,1083,276,0.68707483,0.358792185,0.471411902,0.754387415
41,2,121318,0.9191,0.2102,96.7326,88.2228,58677,52826,7833,1982,7622,0.8205,0.5166,68.8209,35.7059,607,5647,1093,275,0.688208617,0.357058824,0.470178156,0.754354308
42,2,121318,0.9205,0.2068,96.6749,88.4975,58642,53037,7622,2017,7622,0.8174,0.528,68.9342,35.226,608,5622,1118,274,0.689342404,0.35225956,0.466257669,0.753371202
48,3,121318,0.9256,0.1948,96.9831,89.1092,58829,53469,7190,1830,7622,0.8241,0.5519,68.254,36.1996,602,5679,1061,280,0.682539683,0.361996392,0.473084479,0.753319841
37,7,121318,0.9111,0.2283,96.5463,87.0762,58564,51967,8692,2095,7622,0.8064,0.5345,69.9546,33.7527,617,5529,1211,265,0.699546485,0.337527352,0.455350554,0.752973243
41,7,121318,0.9205,0.2067,96.8578,88.3623,58753,52921,7738,1906,7622,0.8226,0.5318,68.1406,35.945,601,5669,1071,281,0.681405896,0.359449761,0.470634299,0.752002948
33,8,121318,0.9053,0.2396,96.2083,86.4015,58359,51474,9185,2300,7622,0.8052,0.5318,69.8413,33.5695,616,5521,1219,266,0.698412698,0.335694823,0.453441296,0.751806349
33,6,121318,0.8959,0.2585,95.905,85.1458,58175,50510,10149,2484,7622,0.8004,0.5031,70.2948,32.9963,620,5481,1259,262,0.702947846,0.329962746,0.44911264,0.751673923
37,6,121318,0.9065,0.2382,96.4507,86.4259,58506,51470,9189,2153,7622,0.7934,0.5445,70.9751,32.1851,626,5421,1319,256,0.709750567,0.3218509,0.442872303,0.751575283
35,4,121318,0.9072,0.2357,96.3583,86.5964,58450,51612,9047,2209,7622,0.8146,0.4904,68.8209,34.7851,607,5602,1138,275,0.688208617,0.347851003,0.462124096,0.751404308
47,3,121318,0.9246,0.1977,96.9765,88.9415,58825,53345,7314,1834,7622,0.8243,0.5253,67.8005,36.1766,598,5685,1055,284,0.678004535,0.361766485,0.471794872,0.751152268
37,9,121318,0.9136,0.2219,96.6485,87.3971,58626,52205,8454,2033,7617,0.809,0.5468,69.2483,33.9096,608,5554,1185,270,0.692482916,0.339096486,0.455260202,0.750741458
36,4,121318,0.9093,0.2323,96.3979,86.8972,58474,51842,8817,2185,7622,0.8108,0.5129,69.0476,34.252,609,5571,1169,273,0.69047619,0.342519685,0.457894737,0.750638095
38,6,121318,0.9078,0.2341,96.4127,86.6466,58483,51646,9013,2176,7622,0.7969,0.5228,70.4082,32.5472,621,5453,1287,261,0.704081633,0.325471698,0.44516129,0.750490816
39,6,121318,0.9097,0.2299,96.4605,86.9227,58512,51856,8803,2147,7622,0.7915,0.5442,70.8617,31.9366,625,5408,1332,257,0.70861678,0.319366377,0.440295879,0.75005839
34,6,121318,0.8989,0.2534,96.0929,85.4903,58289,50766,9893,2370,7622,0.7945,0.4988,70.4082,32.243,621,5435,1305,261,0.704081633,0.322429907,0.442307692,0.749290816
40,5,121318,0.917,0.2145,96.6369,87.9558,58619,52632,8027,2040,7622,0.8132,0.5256,68.4807,34.5143,604,5594,1146,278,0.684807256,0.345142857,0.458966565,0.749003628
35,8,121318,0.9117,0.2284,96.599,87.1316,58596,52005,8654,2063,7622,0.8095,0.5277,68.8209,34.0247,607,5563,1177,275,0.688208617,0.340246637,0.455363841,0.748854308
40,7,121318,0.9177,0.2128,96.782,87.9611,58707,52624,8035,1952,7622,0.8129,0.5423,68.4807,34.4749,604,5592,1148,278,0.684807256,0.344748858,0.458618071,0.748853628
39,7,121318,0.9169,0.2169,96.8051,87.8202,58721,52515,8144,1938,7622,0.8116,0.5317,68.5941,34.2971,605,5581,1159,277,0.685941043,0.342970522,0.457294029,0.748770522
52,3,121318,0.9331,0.1783,97.2387,90.1607,58984,54222,6437,1675,7622,0.8263,0.5713,67.0068,36.3916,591,5707,1033,291,0.670068027,0.363916256,0.471667997,0.748184014
40,2,121318,0.9169,0.2154,96.5446,88.0011,58563,52674,7985,2096,7622,0.8224,0.4919,67.3469,35.7831,594,5674,1066,288,0.673469388,0.357831325,0.467348544,0.747934694
43,5,121318,0.9215,0.2035,96.7078,88.6227,58662,53128,7531,1997,7622,0.8222,0.5245,67.3469,35.7616,594,5673,1067,288,0.673469388,0.357615894,0.467164766,0.747834694
44,2,121318,0.925,0.1965,96.7903,89.144,58712,53509,7150,1947,7622,0.8134,0.5303,68.1406,34.5006,601,5599,1141,281,0.681405896,0.345005741,0.458079268,0.747402948
36,9,121318,0.9118,0.2268,96.6584,87.1139,58632,51986,8673,2027,7617,0.8032,0.5678,69.1344,33.079,607,5511,1228,271,0.691343964,0.330790191,0.44747512,0.747271982
46,0,121318,0.9275,0.192,96.9452,89.4388,58806,53715,6944,1853,7622,0.8216,0.5132,67.2336,35.637,593,5669,1071,289,0.672335601,0.356370192,0.465828751,0.7469678
43,2,121318,0.9227,0.2012,96.7639,88.784,58696,53244,7415,1963,7622,0.8224,0.5164,67.1202,35.7488,592,5676,1064,290,0.671201814,0.357487923,0.466509062,0.746800907
37,4,121318,0.9109,0.2288,96.5463,87.0465,58564,51944,8715,2095,7622,0.8108,0.5255,68.254,34.127,602,5578,1162,280,0.682539683,0.341269841,0.455026455,0.746669841
36,8,121318,0.9138,0.223,96.632,87.4513,58616,52248,8411,2043,7622,0.8102,0.5217,68.254,34.0305,602,5573,1167,280,0.682539683,0.340305257,0.454168238,0.746369841
39,8,121318,0.9196,0.2098,96.7606,88.2882,58694,52873,7786,1965,7622,0.8095,0.5448,68.1406,33.9165,601,5569,1171,281,0.681405896,0.339164786,0.452901281,0.745452948
42,7,121318,0.9215,0.205,96.8331,88.5462,58738,53061,7598,1921,7622,0.8128,0.5766,67.8005,34.3481,598,5597,1143,284,0.678004535,0.343480758,0.455966451,0.745402268
34,8,121318,0.9085,0.234,96.3303,86.8221,58433,51790,8869,2226,7622,0.8057,0.5055,68.3673,33.4072,603,5538,1202,279,0.683673469,0.334072022,0.448827689,0.744686735
47,2,121318,0.9304,0.1836,97.0194,89.8653,58851,54022,6637,1808,7622,0.8272,0.5524,66.2132,36.4317,584,5721,1019,298,0.662131519,0.364316906,0.470020121,0.74466576
40,6,121318,0.9125,0.2252,96.6073,87.2506,58601,52096,8563,2058,7622,0.8045,0.5351,68.4807,33.2599,604,5528,1212,278,0.684807256,0.332599119,0.447739066,0.744653628
45,2,121318,0.9272,0.1918,96.9584,89.3735,58814,53666,6993,1845,7622,0.8269,0.5104,66.2132,36.3863,584,5719,1021,298,0.662131519,0.363862928,0.469642139,0.74451576
50,0,121318,0.9337,0.1757,97.2535,90.2475,58993,54284,6375,1666,7622,0.8233,0.5773,66.5533,35.8145,587,5688,1052,295,0.66553288,0.35814521,0.465688219,0.74441644
46,4,121318,0.9287,0.1879,97.0656,89.5525,58879,53790,6869,1780,7622,0.822,0.5636,66.6667,35.6148,588,5677,1063,294,0.666666667,0.356147789,0.464271615,0.744333333
40,8,121318,0.9218,0.2059,96.9353,88.5209,58800,53034,7625,1859,7622,0.8069,0.54,68.1406,33.5379,601,5549,1191,281,0.681405896,0.335379464,0.449513837,0.744152948
42,0,121318,0.9201,0.2071,96.81,88.3347,58724,52904,7755,1935,7622,0.8258,0.5137,66.2132,36.1834,584,5710,1030,298,0.662131519,0.361833953,0.467948718,0.74396576
42,6,121318,0.9161,0.2171,96.7424,87.7319,58683,52453,8206,1976,7622,0.8008,0.5589,68.7075,32.7922,606,5498,1242,276,0.68707483,0.327922078,0.443956044,0.743937415
46,2,121318,0.9269,0.1899,96.7738,89.4725,58702,53752,6907,1957,7622,0.8189,0.5357,66.8934,35.1609,590,5652,1088,292,0.66893424,0.351609058,0.4609375,0.74391712
35,9,121318,0.907,0.2357,96.36,86.5569,58451,51581,9078,2208,7617,0.7991,0.5365,68.7927,32.4731,604,5483,1256,274,0.687927107,0.324731183,0.441197955,0.743513554
36,6,121318,0.904,0.2425,96.299,86.1398,58414,51260,9399,2245,7622,0.802,0.4955,68.3673,32.8969,603,5510,1230,279,0.683673469,0.328968903,0.444198895,0.742836735
37,8,121318,0.9156,0.219,96.7293,87.6675,58675,52405,8254,1984,7622,0.8171,0.5094,66.78,34.8521,589,5639,1101,293,0.667800454,0.34852071,0.458009331,0.742450227
43,0,121318,0.922,0.2052,96.8859,88.5864,58770,53087,7572,1889,7622,0.8239,0.518,66.0998,35.8549,583,5697,1043,299,0.660997732,0.358548585,0.464912281,0.742448866
