epoch,dataset,train_num,train_acc,train_loss,train_recall,train_precision,train_tp,train_tn,train_fp,train_fn,test_num,test_acc,test_loss,test_recall,test_precision,test_tp,test_tn,test_fp,test_fn,RECALL,PRECISION,F1,SCORE
12,9,121318,0.8085,0.4267,85.4267,78.2563,51819,46261,14398,8840,7617,0.7517,0.4997,84.738,29.7481,744,4982,1757,134,0.84738041,0.297481008,0.440366972,0.799540205
10,9,121318,0.804,0.4348,84.7591,77.9591,51414,46123,14536,9245,7617,0.7653,0.4847,83.3713,30.834,732,5097,1642,146,0.833712984,0.308340354,0.450184502,0.799506492
5,2,121318,0.7895,0.4643,83.0561,76.7523,50381,45399,15260,10278,7622,0.7768,0.4303,82.1995,31.9524,725,5196,1544,157,0.821995465,0.319524019,0.460171374,0.799397732
10,6,121318,0.8067,0.4335,84.5217,78.4773,51270,46598,14061,9389,7622,0.7641,0.4962,83.4467,30.8208,736,5088,1652,146,0.83446712,0.308207705,0.450152905,0.79928356
44,2,121318,0.8774,0.297,94.5136,83.2428,57331,49118,11541,3328,7622,0.7821,0.483,81.6327,32.447,720,5241,1499,162,0.816326531,0.324470482,0.464366333,0.799213265
19,6,121318,0.821,0.4046,87.6407,78.9046,53162,46446,14213,7497,7622,0.7592,0.5201,83.9002,30.4151,740,5047,1693,142,0.839002268,0.304151254,0.446455505,0.799101134
25,1,121318,0.8384,0.3688,91.0615,79.5681,55237,46475,14184,5422,7622,0.7522,0.514,84.5805,29.8519,746,4987,1753,136,0.845804989,0.298519408,0.441289559,0.799002494
9,5,121318,0.8023,0.4427,83.9678,78.1244,50934,46397,14262,9725,7622,0.7768,0.4855,82.0862,31.9365,724,5197,1543,158,0.820861678,0.319364799,0.459828517,0.798830839
2,1,121318,0.7867,0.4713,83.3545,76.2073,50562,44873,15786,10097,7622,0.7892,0.4351,80.839,33.1474,713,5302,1438,169,0.808390023,0.331473733,0.470161556,0.798795011
7,9,121318,0.7959,0.4479,84.0024,77.1905,50955,45602,15057,9704,7617,0.7853,0.4609,81.2073,32.6615,713,5269,1470,165,0.812072893,0.32661475,0.46586083,0.798686446
28,1,121318,0.8487,0.3504,92.2452,80.3893,55955,47009,13650,4704,7622,0.7491,0.4762,84.8073,29.612,748,4962,1778,134,0.848072562,0.296120348,0.438967136,0.798586281
15,8,121318,0.8167,0.4096,86.5626,78.8456,52508,46571,14088,8151,7622,0.7661,0.4941,83.1066,30.9675,733,5106,1634,149,0.83106576,0.309674694,0.451215759,0.79858288
43,3,121318,0.8852,0.2826,95.2175,83.9689,57758,49632,11027,2901,7622,0.7977,0.4666,79.932,34.058,705,5375,1365,177,0.799319728,0.34057971,0.477642276,0.798509864
15,6,121318,0.8129,0.4206,85.6246,78.7981,51939,46684,13975,8720,7622,0.7613,0.499,83.5601,30.5682,737,5066,1674,145,0.835600907,0.30568229,0.447616155,0.798450454
17,6,121318,0.8163,0.4153,86.4109,78.8649,52416,46612,14047,8243,7622,0.7428,0.5296,85.3741,29.1409,753,4909,1831,129,0.853741497,0.291408669,0.434506636,0.798270748
21,4,121318,0.8261,0.3921,88.9942,78.9144,53983,46235,14424,6676,7622,0.7776,0.4383,81.8594,31.9894,722,5205,1535,160,0.818594104,0.319893664,0.460019114,0.798097052
15,4,121318,0.8122,0.4203,85.9741,78.504,52151,46379,14280,8508,7622,0.7669,0.4888,82.8798,31.014,731,5114,1626,151,0.828798186,0.310140008,0.451373881,0.797849093
6,0,121318,0.791,0.4592,83.826,76.5933,50848,45120,15539,9811,7622,0.7408,0.5465,85.4875,28.9777,754,4892,1848,128,0.854875283,0.289777095,0.432835821,0.797837642
17,0,121318,0.8112,0.4195,86.0878,78.3143,52220,46199,14460,8439,7622,0.7634,0.4476,83.22,30.7242,734,5085,1655,148,0.832199546,0.307241524,0.448792418,0.797799773
16,6,121318,0.8161,0.4166,86.0927,79.0096,52223,46785,13874,8436,7622,0.7804,0.4592,81.5193,32.2422,719,5229,1511,163,0.815192744,0.322421525,0.462082262,0.797796372
13,9,121318,0.8107,0.4218,85.9164,78.3287,52116,46240,14419,8543,7617,0.7596,0.4624,83.5991,30.3181,734,5052,1687,144,0.835990888,0.303180504,0.444983328,0.797795444
7,4,121318,0.7981,0.4476,83.582,77.7178,50700,46123,14536,9959,7622,0.761,0.4912,83.4467,30.5141,736,5064,1676,146,0.83446712,0.305140962,0.446873103,0.79773356
18,4,121318,0.8188,0.4057,87.4874,78.6639,53069,46265,14394,7590,7622,0.7673,0.4516,82.7664,31.0374,730,5118,1622,152,0.827664399,0.31037415,0.451453309,0.7974822
45,3,121318,0.8885,0.2761,95.3197,84.4051,57820,49976,10683,2839,7622,0.791,0.4774,80.3855,33.302,709,5320,1420,173,0.803854875,0.333020197,0.470939887,0.797427438
21,6,121318,0.8276,0.3926,88.6299,79.3114,53762,46635,14024,6897,7622,0.7613,0.4747,83.3333,30.5359,735,5068,1672,147,0.833333333,0.305359369,0.44694436,0.797316667
30,0,121318,0.8432,0.3579,92.0473,79.729,55835,46463,14196,4824,7622,0.7612,0.4731,83.3333,30.5233,735,5067,1673,147,0.833333333,0.305232558,0.446808511,0.797266667
40,2,121318,0.8673,0.3168,93.958,82.0967,56994,48230,12429,3665,7622,0.7644,0.4887,82.9932,30.7822,732,5094,1646,150,0.829931973,0.307821699,0.449079755,0.797165986
13,8,121318,0.8126,0.4168,85.7416,78.685,52010,46570,14089,8649,7622,0.7768,0.5026,81.746,31.8885,721,5200,1540,161,0.817460317,0.318885449,0.458797327,0.797130159
8,9,121318,0.7999,0.4439,84.1903,77.6668,51069,45974,14685,9590,7617,0.7465,0.5252,84.738,29.2798,744,4942,1797,134,0.84738041,0.292798111,0.435214975,0.796940205
35,2,121318,0.8532,0.3425,92.7793,80.7354,56279,47230,13429,4380,7622,0.7627,0.4878,83.1066,30.631,733,5080,1660,149,0.83106576,0.306310071,0.447633588,0.79688288
19,5,121318,0.8152,0.4136,86.5857,78.6269,52522,46382,14277,8137,7622,0.7717,0.4559,82.1995,31.4125,725,5157,1583,157,0.821995465,0.314124783,0.454545455,0.796847732
24,5,121318,0.8294,0.386,89.3239,79.2056,54183,46434,14225,6476,7622,0.7602,0.4947,83.3333,30.4222,735,5059,1681,147,0.833333333,0.304221854,0.445724682,0.796766667
25,0,121318,0.8292,0.3842,89.9669,78.8593,54573,46029,14630,6086,7622,0.776,0.4487,81.746,31.8041,721,5194,1546,161,0.817460317,0.318041464,0.45792315,0.796730159
11,8,121318,0.8109,0.4238,85.2948,78.6737,51739,46634,14025,8920,7622,0.7699,0.4955,82.3129,31.2392,726,5142,1598,156,0.823129252,0.312392427,0.452900811,0.796514626
14,6,121318,0.812,0.4239,85.4482,78.7541,51832,46676,13983,8827,7622,0.7641,0.4637,82.8798,30.7401,731,5093,1647,151,0.828798186,0.307401177,0.448466258,0.796449093
4,4,121318,0.7905,0.461,83.549,76.6508,50680,45221,15438,9979,7622,0.7743,0.4635,81.8594,31.6389,722,5180,1560,160,0.818594104,0.316389132,0.456384324,0.796447052
31,4,121318,0.8576,0.3341,93.1733,81.1446,56518,47526,13133,4141,7622,0.7686,0.5031,82.4263,31.1216,727,5131,1609,155,0.824263039,0.311215753,0.451833437,0.796431519
34,0,121318,0.8518,0.3432,92.7348,80.566,56252,47090,13569,4407,7622,0.74,0.519,85.2608,28.8786,752,4888,1852,130,0.85260771,0.288786482,0.431440046,0.796303855
4,0,121318,0.7898,0.4641,83.6809,76.4942,50760,45061,15598,9899,7622,0.7599,0.4694,83.22,30.3808,734,5058,1682,148,0.832199546,0.303807947,0.445118253,0.796049773
9,9,121318,0.8025,0.4388,84.2018,78.0299,51076,46278,14381,9583,7617,0.7445,0.5147,84.738,29.108,744,4927,1812,134,0.84738041,0.291079812,0.43331392,0.795940205
8,0,121318,0.7962,0.4501,83.8655,77.2978,50872,45718,14941,9787,7622,0.7947,0.3929,79.7052,33.6525,703,5354,1386,179,0.797052154,0.336524653,0.473241333,0.795876077
17,4,121318,0.8159,0.4106,87.0192,78.493,52785,46196,14463,7874,7622,0.7844,0.4359,80.7256,32.5858,712,5267,1473,170,0.807256236,0.325858124,0.464297359,0.795828118
36,3,121318,0.8683,0.3154,94.2086,82.0886,57146,48190,12469,3513,7622,0.7889,0.4395,80.2721,33.0378,708,5305,1435,174,0.802721088,0.330377975,0.468099174,0.795810544
33,0,121318,0.8499,0.3469,92.5732,80.3842,56154,46956,13703,4505,7622,0.7707,0.4557,82.0862,31.2878,724,5150,1590,158,0.820861678,0.312878133,0.453066333,0.795780839
33,1,121318,0.8643,0.3218,93.7437,81.7811,56864,47991,12668,3795,7622,0.7695,0.4717,82.1995,31.1828,725,5140,1600,157,0.821995465,0.311827957,0.452135953,0.795747732
40,0,121318,0.8708,0.3094,94.3965,82.3518,57260,48388,12271,3399,7622,0.7818,0.4716,80.9524,32.3223,714,5245,1495,168,0.80952381,0.323223178,0.461986412,0.795661905
12,7,121318,0.8088,0.4288,85.0921,78.4807,51616,46506,14153,9043,7622,0.7523,0.4922,83.9002,29.7667,740,4994,1746,142,0.839002268,0.297666935,0.439429929,0.795651134
3,0,121318,0.7885,0.4686,83.7403,76.2852,50796,44868,15791,9863,7622,0.7442,0.508,84.6939,29.1569,747,4925,1815,135,0.846938776,0.291569087,0.433797909,0.795569388
2,0,121318,0.7793,0.4816,83.4287,75.1693,50607,43942,16717,10052,7622,0.744,0.4861,84.6939,29.1455,747,4924,1816,135,0.846938776,0.291455326,0.433671988,0.795469388
41,0,121318,0.8734,0.3055,94.685,82.5583,57435,48525,12134,3224,7622,0.78,0.4679,81.0658,32.1348,715,5230,1510,167,0.810657596,0.321348315,0.460251046,0.795328798
19,4,121318,0.8199,0.4022,87.7644,78.682,53237,46235,14424,7422,7622,0.7741,0.4432,81.6327,31.5789,720,5180,1560,162,0.816326531,0.315789474,0.45540797,0.795213265
13,7,121318,0.8097,0.4262,85.1135,78.5961,51629,46599,14060,9030,7622,0.7603,0.5029,82.9932,30.3861,732,5063,1677,150,0.829931973,0.303860523,0.44484959,0.795115986
11,6,121318,0.8084,0.4311,84.7887,78.5869,51432,46645,14014,9227,7622,0.7784,0.4536,81.1791,31.9786,716,5217,1523,166,0.811791383,0.319785619,0.458827299,0.795095692
12,8,121318,0.8113,0.4214,85.43,78.6704,51821,46609,14050,8838,7622,0.7749,0.4881,81.5193,31.6461,719,5187,1553,163,0.815192744,0.316461268,0.455928979,0.795046372
37,0,121318,0.8628,0.3244,93.7157,81.5818,56847,47825,12834,3812,7622,0.7726,0.4806,81.746,31.4435,721,5168,1572,161,0.817460317,0.314435238,0.454173228,0.795030159
27,1,121318,0.8456,0.3571,91.9831,80.0919,55796,46790,13869,4863,7622,0.7499,0.5205,84.0136,29.569,741,4975,1765,141,0.840136054,0.295690343,0.43742621,0.795018027
23,8,121318,0.8438,0.3597,91.2857,80.2077,55373,46995,13664,5286,7622,0.7532,0.4953,83.6735,29.8182,738,5003,1737,144,0.836734694,0.298181818,0.439678284,0.794967347
38,2,121318,0.8623,0.326,93.3942,81.6853,56652,47957,12702,4007,7622,0.76,0.5126,82.9932,30.3608,732,5061,1679,150,0.829931973,0.303608461,0.444579411,0.794965986
7,6,121318,0.8014,0.4448,83.9711,77.9959,50936,46289,14370,9723,7622,0.7804,0.4397,80.9524,32.1622,714,5234,1506,168,0.80952381,0.321621622,0.460348162,0.794961905
6,6,121318,0.799,0.4491,83.6364,77.8161,50733,46196,14463,9926,7622,0.7543,0.4995,83.5601,29.8986,737,5012,1728,145,0.835600907,0.298985801,0.440394383,0.794950454
1,0,121318,0.7816,0.4851,84.0601,75.1854,50990,43830,16829,9669,7622,0.7428,0.5416,84.6939,29.0435,747,4915,1825,135,0.846938776,0.290435459,0.43254198,0.794869388
37,2,121318,0.8589,0.3321,93.2656,81.2705,56574,47621,13038,4085,7622,0.7818,0.4306,80.7256,32.2902,712,5247,1493,170,0.807256236,0.322902494,0.461289278,0.794528118
27,4,121318,0.8446,0.3587,91.6517,80.1335,55595,46876,13783,5064,7622,0.767,0.4725,82.1995,30.93,725,5121,1619,157,0.821995465,0.309300341,0.449473032,0.794497732
6,4,121318,0.7946,0.454,83.643,77.183,50737,45660,14999,9922,7622,0.7431,0.4917,84.5805,29.0498,746,4918,1822,136,0.845804989,0.290498442,0.432463768,0.794452494
9,4,121318,0.8022,0.4404,84.1953,78.0011,51072,46255,14404,9587,7622,0.7792,0.4589,80.9524,32.0323,714,5225,1515,168,0.80952381,0.320323015,0.459016393,0.794361905
17,8,121318,0.8225,0.3976,87.71,79.0808,53204,46585,14074,7455,7622,0.7326,0.5748,85.6009,28.3196,755,4829,1911,127,0.85600907,0.283195799,0.425591883,0.794304535
35,0,121318,0.8573,0.3343,93.442,80.9567,56681,47326,13333,3978,7622,0.7711,0.4704,81.746,31.2798,721,5156,1584,161,0.817460317,0.312798265,0.452463131,0.794280159
20,4,121318,0.8232,0.3967,88.3463,78.8506,53590,46285,14374,7069,7622,0.7983,0.4218,79.0249,34.0166,697,5388,1352,185,0.790249433,0.340165935,0.475605595,0.794274717
0,5,121318,0.6589,0.6123,70.1808,64.6318,42571,37363,23296,18088,7622,0.7484,0.5058,84.0136,29.4281,741,4963,1777,141,0.840136054,0.294281176,0.435882353,0.794268027
29,0,121318,0.8404,0.3631,91.7638,79.4879,55663,46295,14364,4996,7622,0.7347,0.5243,85.3741,28.458,753,4847,1893,129,0.853741497,0.284580499,0.426870748,0.794220748
26,4,121318,0.8401,0.3639,91.2824,79.69,55371,46547,14112,5288,7622,0.7753,0.4374,81.2925,31.6556,717,5192,1548,165,0.81292517,0.316556291,0.455672069,0.794112585
3,5,121318,0.7896,0.4639,83.2902,76.6545,50523,45272,15387,10136,7622,0.757,0.4754,83.1066,30.0903,733,5037,1703,149,0.83106576,0.30090312,0.441832429,0.79403288
1,9,121318,0.7801,0.4888,84.2332,74.9051,51095,43541,17118,9564,7617,0.7428,0.5246,84.5103,28.9279,742,4916,1823,136,0.845102506,0.289278752,0.43101946,0.793951253
18,6,121318,0.8197,0.4094,87.0984,78.9955,52833,46611,14048,7826,7622,0.7498,0.4825,83.7868,29.5246,739,4976,1764,143,0.837868481,0.295245705,0.436632201,0.79383424
26,5,121318,0.8358,0.3746,90.4367,79.5355,54858,46544,14115,5801,7622,0.7611,0.4697,82.6531,30.413,729,5072,1668,153,0.826530612,0.304130163,0.444647758,0.793815306
14,7,121318,0.8108,0.4242,85.4745,78.5742,51848,46521,14138,8811,7622,0.7667,0.483,82.0862,30.8874,724,5120,1620,158,0.820861678,0.30887372,0.448853069,0.793780839
11,7,121318,0.8069,0.4338,84.5431,78.4948,51283,46609,14050,9376,7622,0.744,0.4952,84.3537,29.0966,744,4927,1813,138,0.843537415,0.290965976,0.43268392,0.793768707
5,0,121318,0.7902,0.4616,83.8029,76.4835,50834,45029,15630,9825,7622,0.7768,0.4481,81.0658,31.7919,715,5206,1534,167,0.810657596,0.317919075,0.456723092,0.793728798
9,6,121318,0.8064,0.4362,84.3387,78.5298,51159,46672,13987,9500,7622,0.7756,0.4743,81.1791,31.6814,716,5196,1544,166,0.811791383,0.316814159,0.455760662,0.793695692
1,5,121318,0.786,0.4753,83.5408,76.0269,50675,44680,15979,9984,7622,0.7616,0.4242,82.5397,30.4475,728,5077,1663,154,0.825396825,0.304475115,0.444851818,0.793498413
37,1,121318,0.8751,0.3024,94.4707,82.9257,57305,48860,11799,3354,7622,0.7763,0.4756,81.0658,31.7355,715,5202,1538,167,0.810657596,0.317354638,0.456140351,0.793478798
2,4,121318,0.7883,0.4696,83.3825,76.4195,50579,45052,15607,10080,7622,0.7377,0.5313,84.9206,28.6424,749,4874,1866,133,0.849206349,0.286424474,0.428367172,0.793453175
9,7,121318,0.8042,0.4408,84.009,78.3888,50959,46610,14049,9700,7622,0.7581,0.4794,82.8798,30.1568,731,5047,1693,151,0.828798186,0.301567657,0.442226255,0.793449093
20,7,121318,0.8199,0.4027,87.949,78.5896,53349,46125,14534,7310,7622,0.7566,0.4879,82.9932,30.0369,732,5035,1705,150,0.829931973,0.300369307,0.441096716,0.793265986
5,4,121318,0.7921,0.457,83.3116,76.9896,50536,45555,15104,10123,7622,0.777,0.463,80.9524,31.7898,714,5208,1532,168,0.80952381,0.317898486,0.456521739,0.793261905
32,1,121318,0.8604,0.3299,93.3134,81.4607,56603,47777,12882,4056,7622,0.7652,0.4693,82.0862,30.7301,724,5108,1632,158,0.820861678,0.307300509,0.447189623,0.793030839
36,1,121318,0.8728,0.3057,94.2103,82.739,57147,48737,11922,3512,7622,0.772,0.5092,81.4059,31.3264,718,5166,1574,164,0.814058957,0.313263525,0.452425961,0.793029478
28,5,121318,0.8416,0.3627,91.3418,79.8682,55407,46693,13966,5252,7622,0.7606,0.4697,82.5397,30.346,728,5069,1671,154,0.825396825,0.303459775,0.443767144,0.792998413
32,0,121318,0.8489,0.3467,92.7134,80.1708,56239,46749,13910,4420,7622,0.756,0.4767,82.9932,29.9754,732,5030,1710,150,0.829931973,0.2997543,0.440433213,0.792965986
38,1,121318,0.878,0.2973,94.5482,83.3023,57352,49163,11496,3307,7622,0.7615,0.5345,82.4263,30.4184,727,5077,1663,155,0.824263039,0.3041841,0.444376528,0.792881519
2,5,121318,0.7892,0.4672,83.5523,76.4723,50682,45066,15593,9977,7622,0.7477,0.4834,83.7868,29.337,739,4960,1780,143,0.837868481,0.293370385,0.434578065,0.79278424
31,0,121318,0.8468,0.353,92.3902,80.0408,56043,46684,13975,4616,7622,0.7645,0.4693,82.0862,30.665,724,5103,1637,158,0.820861678,0.306649725,0.446500154,0.792680839
22,6,121318,0.8296,0.3876,89.0025,79.4128,53988,46663,13996,6671,7622,0.7554,0.501,82.9932,29.9264,732,5026,1714,150,0.829931973,0.299264105,0.439903846,0.792665986
29,4,121318,0.8504,0.3482,92.2979,80.5963,55987,47180,13479,4672,7622,0.7758,0.4325,80.9524,31.663,714,5199,1541,168,0.80952381,0.316629712,0.455211986,0.792661905
37,3,121318,0.8717,0.3092,94.5515,82.3827,57354,48394,12265,3305,7622,0.7961,0.4598,78.9116,33.7209,696,5372,1368,186,0.789115646,0.337209302,0.472505092,0.792607823
16,9,121318,0.8153,0.4085,87.3918,78.2231,53011,45901,14758,7648,7617,0.7856,0.4263,79.9544,32.5151,702,5282,1457,176,0.799544419,0.325150533,0.462298321,0.79257221
5,6,121318,0.7943,0.4568,83.4567,77.2414,50624,45743,14916,10035,7622,0.7459,0.5206,83.9002,29.1913,740,4945,1795,142,0.839002268,0.291913215,0.433128475,0.792451134
5,9,121318,0.7909,0.4587,83.516,76.7308,50660,45296,15363,9999,7617,0.7466,0.5068,83.8269,29.1601,736,4951,1788,142,0.838268793,0.291600634,0.432686655,0.792434396
34,1,121318,0.8666,0.3169,93.7487,82.1066,56867,48266,12393,3792,7622,0.7821,0.4702,80.2721,32.2551,708,5253,1487,174,0.802721088,0.322551253,0.460188495,0.792410544
8,7,121318,0.7996,0.447,83.8392,77.7972,50856,46145,14514,9803,7622,0.7673,0.493,81.746,30.8912,721,5127,1613,161,0.817460317,0.30891174,0.448383085,0.792380159
28,4,121318,0.8461,0.3549,91.9023,80.208,55747,46903,13756,4912,7622,0.7718,0.4553,81.2925,31.2964,717,5166,1574,165,0.81292517,0.312963771,0.451938229,0.792362585
29,1,121318,0.8524,0.345,92.7645,80.6276,56270,47139,13520,4389,7622,0.7683,0.4674,81.6327,30.9811,720,5136,1604,162,0.816326531,0.309810671,0.449157829,0.792313265
7,8,121318,0.7971,0.4472,83.8622,77.4324,50870,45833,14826,9789,7622,0.7558,0.4473,82.8798,29.9467,731,5030,1710,151,0.828798186,0.299467431,0.439963888,0.792299093
27,5,121318,0.8391,0.3684,91.0747,79.6611,55245,46554,14105,5414,7622,0.7795,0.4621,80.4989,31.9964,710,5231,1509,172,0.804988662,0.319963948,0.457916801,0.792244331
43,0,121318,0.8767,0.2986,94.6817,83.0389,57433,48928,11731,3226,7622,0.7873,0.4813,79.7052,32.7739,703,5298,1442,179,0.797052154,0.327738928,0.46448629,0.792176077
42,2,121318,0.8733,0.3061,94.2746,82.7835,57186,48766,11893,3473,7622,0.7691,0.4938,81.5193,31.0449,719,5143,1597,163,0.815192744,0.31044905,0.449656035,0.792146372
20,6,121318,0.8242,0.3985,87.9985,79.1703,53379,46615,14044,7280,7622,0.7781,0.4421,80.6122,31.8691,711,5220,1520,171,0.806122449,0.31869117,0.456794089,0.792111224
39,2,121318,0.864,0.3231,93.4799,81.8819,56704,48112,12547,3955,7622,0.7722,0.4581,81.1791,31.3211,716,5170,1570,166,0.811791383,0.313210849,0.452020202,0.791995692
13,6,121318,0.8101,0.4267,85.2817,78.5636,51731,46544,14115,8928,7622,0.7913,0.4267,79.2517,33.1751,699,5332,1408,183,0.792517007,0.331751305,0.467714955,0.791908503
29,5,121318,0.8433,0.3598,91.7819,79.8743,55674,46631,14028,4985,7622,0.7533,0.477,82.9932,29.7319,732,5010,1730,150,0.829931973,0.297319253,0.437799043,0.791615986
36,2,121318,0.8576,0.3357,92.9672,81.2603,56393,47654,13005,4266,7622,0.7791,0.4445,80.3855,31.9369,709,5229,1511,173,0.803854875,0.319369369,0.457124436,0.791477438
1,4,121318,0.7808,0.4851,84.1474,75.0445,51043,43685,16974,9616,7622,0.7347,0.5603,84.8073,28.3763,748,4852,1888,134,0.848072562,0.283763278,0.425241615,0.791386281
10,7,121318,0.8057,0.4365,84.403,78.3959,51198,46550,14109,9461,7622,0.7821,0.4781,80.0454,32.2227,706,5255,1485,176,0.800453515,0.322227293,0.459485844,0.791276757
39,3,121318,0.8764,0.3014,94.723,82.9635,57458,48860,11799,3201,7622,0.7943,0.4695,78.7982,33.4778,695,5359,1381,187,0.787981859,0.33477842,0.469912103,0.79114093
24,4,121318,0.8344,0.3751,90.1927,79.4614,54710,46518,14141,5949,7622,0.7827,0.4389,79.932,32.2802,705,5261,1479,177,0.799319728,0.322802198,0.459882583,0.791009864
43,1,121318,0.8868,0.2783,94.8351,84.4356,57526,50055,10604,3133,7622,0.7813,0.4991,80.0454,32.1347,706,5249,1491,176,0.800453515,0.321347292,0.458590451,0.790876757
4,6,121318,0.7923,0.4601,83.4781,76.9466,50637,45488,15171,10022,7622,0.7518,0.4867,82.9932,29.5877,732,4998,1742,150,0.829931973,0.295877122,0.436233611,0.790865986
4,5,121318,0.7918,0.4606,83.4023,76.9059,50591,45467,15192,10068,7622,0.7654,0.4538,81.6327,30.6905,720,5114,1626,162,0.816326531,0.306905371,0.446096654,0.790863265
25,5,121318,0.8325,0.381,89.9817,79.3078,54582,46418,14241,6077,7622,0.7812,0.4479,80.0454,32.1201,706,5248,1492,176,0.800453515,0.321201092,0.458441558,0.790826757
40,1,121318,0.8816,0.29,94.6257,83.7978,57399,49561,11098,3260,7622,0.7754,0.4869,80.6122,31.5719,711,5199,1541,171,0.806122449,0.315719361,0.453733248,0.790761224
16,8,121318,0.819,0.4026,87.0934,78.9026,52830,46533,14126,7829,7622,0.7435,0.4872,83.7868,28.969,739,4928,1812,143,0.837868481,0.289690318,0.430527236,0.79068424
24,6,121318,0.836,0.3759,89.9949,79.7854,54590,46828,13831,6069,7622,0.7715,0.4765,80.9524,31.2063,714,5166,1574,168,0.80952381,0.312062937,0.450473186,0.790511905
47,2,121318,0.885,0.2822,94.84,84.1719,57529,49841,10818,3130,7622,0.7941,0.4589,78.6848,33.4458,694,5359,1381,188,0.786848073,0.334457831,0.469394657,0.790474036
31,1,121318,0.8577,0.3329,93.1206,81.1919,56486,47574,13085,4173,7622,0.7827,0.4587,79.8186,32.264,704,5262,1478,178,0.798185941,0.32263978,0.459530026,0.790442971
6,9,121318,0.7929,0.4533,83.6644,76.9266,50750,45437,15222,9909,7617,0.7331,0.5533,84.738,28.1498,744,4840,1899,134,0.84738041,0.281498297,0.422607214,0.790240205
16,7,121318,0.8146,0.4171,86.3071,78.6778,52353,46471,14188,8306,7622,0.7856,0.4254,79.4785,32.5441,701,5287,1453,181,0.79478458,0.32544104,0.461791831,0.79019229
15,7,121318,0.8122,0.4227,85.6443,78.6803,51951,46582,14077,8708,7622,0.7775,0.4533,80.2721,31.7489,708,5218,1522,174,0.802721088,0.317488789,0.455012853,0.790110544
33,5,121318,0.8597,0.3315,93.4189,81.3013,56667,47626,13033,3992,7622,0.7774,0.4619,80.2721,31.7346,708,5217,1523,174,0.802721088,0.317346481,0.454866688,0.790060544
17,9,121318,0.8196,0.4024,87.7825,78.6227,53248,46181,14478,7411,7617,0.7576,0.4699,82.2323,29.9337,722,5049,1690,156,0.822323462,0.29933665,0.438905775,0.789961731
2,6,121318,0.7886,0.47,83.8787,76.2304,50880,44794,15865,9779,7622,0.7301,0.4981,84.9206,28.021,749,4816,1924,133,0.849206349,0.280209502,0.42137834,0.789653175
4,9,121318,0.7897,0.4622,83.3726,76.6316,50573,45237,15422,10086,7617,0.7706,0.441,80.8656,31.0179,710,5160,1579,168,0.808656036,0.310179118,0.448373855,0.789628018
7,7,121318,0.794,0.4546,83.7139,77.0632,50780,45545,15114,9879,7622,0.73,0.5396,84.9206,28.0105,749,4815,1925,133,0.849206349,0.280104712,0.421259843,0.789603175
8,8,121318,0.8022,0.4399,84.0222,78.0828,50967,46353,14306,9692,7622,0.7661,0.4493,81.2925,30.7066,717,5122,1618,165,0.81292517,0.307066381,0.445756916,0.789512585
30,1,121318,0.8533,0.3427,92.6359,80.8227,56192,47326,13333,4467,7622,0.775,0.4629,80.3855,31.4971,709,5198,1542,173,0.803854875,0.314971124,0.452601341,0.789427438
35,1,121318,0.8702,0.3115,94.0635,82.4418,57058,48507,12152,3601,7622,0.7896,0.4561,78.9116,32.9234,696,5322,1418,186,0.789115646,0.32923368,0.464619493,0.789357823
35,4,121318,0.868,0.3143,93.9844,82.1778,57010,48295,12364,3649,7622,0.7816,0.4641,79.7052,32.1151,703,5254,1486,179,0.797052154,0.321151211,0.457831325,0.789326077
23,4,121318,0.8315,0.3808,89.8416,79.2395,54497,46381,14278,6162,7622,0.7532,0.4843,82.5397,29.6538,728,5013,1727,154,0.825396825,0.296537678,0.436320048,0.789298413
4,7,121318,0.7922,0.4617,83.798,76.7701,50831,45278,15381,9828,7622,0.7461,0.5211,83.22,29.1154,734,4953,1787,148,0.832199546,0.291154304,0.431384073,0.789149773
3,8,121318,0.7906,0.4649,83.6842,76.5988,50762,45151,15508,9897,7622,0.7324,0.5255,84.5805,28.1509,746,4836,1904,136,0.845804989,0.281509434,0.422423556,0.789102494
5,5,121318,0.7929,0.4579,83.2473,77.1429,50497,45697,14962,10162,7622,0.7732,0.4364,80.4989,31.3189,710,5183,1557,172,0.804988662,0.313189237,0.450936805,0.789094331
0,1,121318,0.6682,0.603,73.3543,64.8715,44496,36564,24095,16163,7622,0.7301,0.4822,84.8073,28.0045,748,4817,1923,134,0.848072562,0.280044927,0.421052632,0.789086281
2,9,121318,0.7867,0.4721,83.4287,76.1752,50607,44831,15828,10052,7617,0.7454,0.5044,83.2574,28.9734,731,4947,1792,147,0.832574032,0.289734443,0.429873567,0.788987016
41,3,121318,0.8808,0.2906,94.8994,83.5038,57565,49287,11372,3094,7622,0.7865,0.4775,79.1383,32.6016,698,5297,1443,184,0.79138322,0.32601588,0.461792921,0.78894161
14,8,121318,0.8152,0.4124,86.0862,78.8878,52219,46684,13975,8440,7622,0.7638,0.4537,81.4059,30.5013,718,5104,1636,164,0.814058957,0.305012744,0.443757726,0.788929478
1,8,121318,0.784,0.4775,83.9397,75.5647,50917,44194,16465,9742,7622,0.715,0.609,86.2812,27.0626,761,4689,2051,121,0.862811791,0.270625889,0.412019491,0.788905896
